Right,Judge slaps down DNC lawsuit alleging Russian collusion and President Trump responds,judge slaps down dnc lawsuit alleging russian collusion and president trump responds
Left,Justin Amash Is Not the Start of Anything,justin amash is not the start of anything
Right,Kamala Harris and Donald Trump Unite to Defend the Imperial Presidency,kamala harris and donald trump unite to defend the imperial presidency
Center,Kentucky Legislature Passes Bill Stripping Grimes of Authority Over State Board of Elections,kentucky legislature passes bill stripping grimes of authority over state board of elections
Center,Kudlow on Dem candidates: ‘I don’t understand what planet they’re describing’,kudlow on dem candidates: i dont understand what planet theyre describing
Left,Labor and Management Have Nothing in Common,labor and management have nothing in common
Right,Lauren Sanchez and Patrick Whitesell file for divorce as Bezos split is finalized: reports,lauren sanchez and patrick whitesell file for divorce as bezos split is finalizeds
Center,Libya's Sarraj calls for elections in 2019 to end war,libya's sarraj calls for elections in 2019 to end war
Left,Liz Cheney Goes All-In on Trump’s Racism: Meet the Future of the GOP,liz cheney goes all-in on trumps racism: meet the future of the gop
Center,Mad magazine to come off newsstands largely end publishing new content,mad magazine to come off newsstands largely end publishing new content
Right,Mad: The Hilariously Sly Magazine Hated By the Stiff Set,mad: the hilariously sly magazine hated by the stiff set
Right,Man killed by masked gunman who used anti-gay slur: cops,man killed by masked gunman who used anti-gay slur: cops
Left,Massive Hong Kong Protests Demand Withdrawal of Extradition Bill Leader's Resignation,massive hong kong protests demand withdrawal of extradition bill leader's resignation
Right,McDonald's suspends milkshake sales to prevent weaponization by anti-Farage activists,mcdonald's suspends milkshake sales to prevent weaponization by anti-farage activists
Left,Mexico’s Government Still Foolishly Thinks It Can Reason With Trump,mexicos government still foolishly thinks it can reason with trump
Right,Michelle Obama's Ex-Chief Of Staff Admits She Did Try To Intervene In Smollett Investigation,michelle obama's ex-chief of staff admits she did try to intervene in smollett investigation
Right,Millennials: Stop Talking About ‘Adulting’ and Become Adults,millennials: stop talking about adulting and become adults
Center,Mind-Bending Optical Illusion Has People Mistaking a Car Door for the Beach,mind-bending optical illusion has people mistaking a car door for the beach
Left,Mueller Spoke. Part of America Heard Laurel and Part of America Heard Yanny.,mueller spoke part of america heard laurel and part of america heard yanny
Center,National Express Group PLC -- Moody's announces completion of a periodic review of ratings of National Express Group PLC,national express group plc -- moody's announces completion of a periodic review of ratings of national express group plc
Left,New Hampshire Republicans to Corey Lewandowski: Stay Away From the Senate,new hampshire republicans to corey lewandowski: stay away from the senate
Left,New Rule: Polluters Can Appeal Judgments But No One Else Can,new rule: polluters can appeal judgments but no one else can
Right,Newly Released Files Document the FBI's Participation in the Hunt for Bigfoot,newly released files document the fbi's participation in the hunt for bigfoot
Center,Nike Pulls Shoes Featuring Betsy Ross Flag Over Concerns About Racist Symbolism,nike pulls shoes featuring betsy ross flag over concerns about racist symbolism
Left,No One Has Any Idea If Joe Biden Really Is Electable,no one has any idea if joe biden really is electable
Left,Northern Ireland Mourns Lyra McKee Journalist and LGBT Activist Shot at Nationalist Riot,northern ireland mourns lyra mckee journalist and lgbt activist shot at nationalist riot
Right,Ocasio-Cortez Promotes Unsubstantiated Conspiracy Theory About Trump,ocasio-cortez promotes unsubstantiated conspiracy theory about trump
Left,On the Border Volunteer Doctors Struggle to Provide Stopgap Care to Immigrants,on the border volunteer doctors struggle to provide stopgap care to immigrants
Right,Openly gay Democratic presidential candidate wants to 'broker that peace deal' with Chick-fil-A,openly gay democratic presidential candidate wants to broker that peace deal with chick-fil-a
Center,Oprah Always Travels With Avocados Grown From Her Own Orchard Because ‘It’s Ridiculous to Pay for Avocados’,oprah always travels with avocados grown from her own orchard because its ridiculous to pay for avocados
Center,Originality And Uncertainty Still Reign As 'Black Mirror' Enters Its 5th Season,originality and uncertainty still reign as black mirror enters its 5th season
Center,POLITICO Playbook PM: Trump in a familiar tactic mocks Biden’s ‘energy’,politico playbook pm: trump in a familiar tactic mocks bidens energy
Right,POLL: Democratic Women Okay With ‘Handsy’ Joe Biden,poll: democratic women okay with handsy joe biden
Left,Pelosi Vows Ironclad Case Against Trump as Cries to Impeach Erupt During Speech,pelosi vows ironclad case against trump as cries to impeach erupt during speech
Center,Pete Buttigieg Confronts Race and Identity in Speech to Gay Group,pete buttigieg confronts race and identity in speech to gay group
Center,Pete Buttigieg: Trump immigration approach backward,pete buttigieg: trump immigration approach backward
Center,Pilot died in military jet crash near Death Valley's 'Star Wars Canyon' Navy confirms,pilot died in military jet crash near death valley's star wars canyon navy confirms
Center,Pinterest's stock jumps 7.0% ahead of Q1 results due after the close,pinterest's stock jumps 7 percent ahead of q1 results due after the close
Left,Pompeo Decries 'Dictatorship Undesired Foreign Presence' in Venezuela,pompeo decries dictatorship undesired foreign presence in venezuela
Right,Pompeo: Paris Climate Deal ‘Didn’t Change a Thing’,pompeo: paris climate deal didnt change a thing
Right,President Trump: Just Another Jailer of the Cuban People,president trump: just another jailer of the cuban people
Left,Previously Unreleased Poll Shows Alabama Voters Disapprove of Extreme Abortion Ban,previously unreleased poll shows alabama voters disapprove of extreme abortion ban
Center,Princess Charlotte’s Adorable 4th Birthday Photos Are Here to Help You Celebrate the Passage of Time,princess charlottes adorable 4th birthday photos are here to help you celebrate the passage of time
Left,Protesters Target Joe Biden on Deportation and Bill De Blasio on Eric Garner During Democratic Debate,protesters target joe biden on deportation and bill de blasio on eric garner during democratic debate
Center,Psychedelic tourism is a niche but growing market,psychedelic tourism is a niche but growing market
Right,RNC Chairwoman 'personally' supports rape incest exceptions to abortion bans,rnc chairwoman personally supports rape incest exceptions to abortion bans
Right,Rep. Ilhan Omar slams 'bigoted' Trump administration for barring pride flag from foreign embassies,rep ilhan omar slams bigoted trump administration for barring pride flag from foreign embassies
Left,Rep. Ro Khanna Calls for Investigation Into Brazil’s Prosecution of Lula,rep ro khanna calls for investigation into brazils prosecution of lula
Center,S&P 500 down 3.7% at 2825,s&p 500 down 4 percent at 2825
Right,SCHAEFFER: The Greco-Persian Wars. Introduction: The War That Saved The West,schaeffer: the greco-persian wars introduction: the war that saved the west
Right,San Francisco Has Ditched Its Dumb 'IPO Tax' (For Now),san francisco has ditched its dumb ipo tax for now
Left,Sarah Huckabee Sanders Embarks on Media Tour to Defend Her Lies,sarah huckabee sanders embarks on media tour to defend her lies
Center,Sausage King and Queen Take Stock,sausage king and queen take stock
Left,Scandal for Bolsonaro’s Justice Minister Sergio Moro Grows as the Intercept Partners With Brazil’s Largest Magazine For New Exposé,scandal for bolsonaros justice minister sergio moro grows as the intercept partners with brazils largest magazine for new expos
Left,Scouted: Get 25% Off Scouted Readers Favorite Bags at Dagne Dover — and Some New Arrivals,scouted: get 25 percent off scouted readers favorite bags at dagne dover  and some new arrivals
Right,Selma Blair says she’s getting 'seemingly sicker' with MS in Instagram post,selma blair says shes getting seemingly sicker with ms in instagram post
Left,Senate Republicans feel ‘urgency’ to do something about health care — again,senate republicans feel urgency to do something about health care  again
Left,Stephen Colbert Hits Long-Shot Dems for Spewing ‘Republican Talking Points’ at CNN Debate,stephen colbert hits long-shot dems for spewing republican talking points at cnn debate
Center,Stocks end mixed in quiet trading session,stocks end mixed in quiet trading session
Right,Stossel: Moral Panic Over Sex Work,stossel: moral panic over sex work
Center,Stuck on the sidelines: A transgender powerlifter fights for the right to compete,stuck on the sidelines: a transgender powerlifter fights for the right to compete
Right,TAC Bookshelf for the Week of July 29,tac bookshelf for the week of july 29
Right,The CBO Report On Single Payer Isn’t The One We Deserve To See,the cbo report on single payer isnt the one we deserve to see
Right,The Debt Neocons Owe to the Atheist Left,the debt neocons owe to the atheist left
Right,The Democrats' Dumb War Against Charter Schools,the democrats dumb war against charter schools
Left,The Fight for a Green New Deal Can Start With Your Union Contract,the fight for a green new deal can start with your union contract
Center,The Latest: Bahrain FM gives interview to Israeli TV channel,bahrain fm gives interview to israeli tv channel
Center,The Latest: US jury finds ex-priest guilty of sex abuse,us jury finds ex-priest guilty of sex abuse
Right,The Oberlin Trial Is a Blueprint for Fighting Back,the oberlin trial is a blueprint for fighting back
Left,The Planet Is Not on Fucking Fire,the planet is not on fucking fire
Left,The SPD Must Change Course or Die,the spd must change course or die
Right,The Strange Fun Of ‘Under A Rock With Tig Notaro’,the strange fun of under a rock with tig notaro
Center,The Trade Secret: Firms That Promised High-Tech Ransomware Solutions Almost Always Just Pay the Hackers,the trade secret: firms that promised high-tech ransomware solutions almost always just pay the hackers
Center,The UN Human Rights Council’s lousy election,the un human rights councils lousy election
Left,The Unbearable Emptiness of the Presidential Debates,the unbearable emptiness of the presidential debates
Left,The Weird World of Vegan YouTube Stars Is Imploding,the weird world of vegan youtube stars is imploding
Right,The great TRIGGERING begins: Tim Young asks ‘my body my choice’ crowd an INCONVENIENT question and they just lose it,the great triggering begins: tim young asks my body my choice crowd an inconvenient question and they just lose it
Left,Theresa May Is Hilariously Bad at Her Job,theresa may is hilariously bad at her job
Center,Theresa May plans ‘new and improved’ Brexit deal,theresa may plans new and improved brexit deal
Center,There’s No End to Jimmy Kimmel’s Torment of Matt Damon and He Just Upped the Ante,theres no end to jimmy kimmels torment of matt damon and he just upped the ante
Center,This Celebrity Friendship Makes So Much Sense When You Realize It’s Stranger Things Season 3 Come to Life,this celebrity friendship makes so much sense when you realize its stranger things season 3 come to life
Center,This Guy Got Republicans to Vote for a Democrat,this guy got republicans to vote for a democrat
Right,Tlaib Tweets ‘Happy Passover’ Picture With Loaves of Bread,tlaib tweets happy passover picture with loaves of bread
Right,Tlaib Will Continue Impeachment Push After Mueller Findings,tlaib will continue impeachment push after mueller findings
Center,To the Moon but Not Back,to the moon but not back
Right,Top Mueller probe prosecutor Andrew Weissmann reportedly inks book deal,top mueller probe prosecutor andrew weissmann reportedly inks book deal
Center,Tories at odds over how long to let May stay,tories at odds over how long to let may stay
Right,Trudeau Declares Climate Emergency — Then Approves Trans Mountain Pipeline,trudeau declares climate emergency  then approves trans mountain pipeline
Right,Trump And Xi Agree To A Potential Trade Truce — With Conditions,trump and xi agree to a potential trade truce  with conditions
Left,Trump Gives Netanyahu Part of Syria to Boost Israeli Leader’s Flagging Reelection Campaign,trump gives netanyahu part of syria to boost israeli leaders flagging reelection campaign
Center,Trump Hails African-American Contributions to America Amid Battle With Black Critics,trump hails african-american contributions to america amid battle with black critics
Left,Trump Offers Watered Down Support of Cain for Fed,trump offers watered down support of cain for fed
Center,Trump lashes out as House investigators prep more subpoenas,trump lashes out as house investigators prep more subpoenas
Left,Trump to Congress: It’s None of Your Business if I Break the Law,trump to congress: its none of your business if i break the law
Right,Trump was winner coming out of Mueller hearings Rep Steube says,trump was winner coming out of mueller hearings rep steube says
Center,Trump: 2 years of my term were ‘stollen’,trump: 2 years of my term were stollen
Center,Trump’s made-for-TV moment in North Korea,trumps made-for-tv moment in north korea
Right,Tulsi: A Living Reminder of Iraq’s Liars and Apologists,tulsi: a living reminder of iraqs liars and apologists
Right,Twitter Is Now Banning Conservatives For Investigative Journalism About Big Tech’s Abortion Activism,twitter is now banning conservatives for investigative journalism about big techs abortion activism
Center,U.S. psychoanalysts apologize for labeling homosexuality an illness,us psychoanalysts apologize for labeling homosexuality an illness
Right,Uncle Sam offering $1K to people who adopt untrained wild horse or burro,uncle sam offering 1k to people who adopt untrained wild horse or burro
Center,Utah man dies on Everest after reaching goal of climbing each continent's tallest mountain,utah man dies on everest after reaching goal of climbing each continent's tallest mountain
Left,Victory Does Not Depend on Swing Voters,victory does not depend on swing voters
Left,Video Game Reviewer Turns in Sexist Troll—to His Mom,video game reviewer turns in sexist trollto his mom
Right,Violent Storm Batters Italian Beach Sends Sunbathers Running,violent storm batters italian beach sends sunbathers running
Left,Warren Calls for Investigation of Surveillance at Family Separation Protests,warren calls for investigation of surveillance at family separation protests
Center,Warren has lots of plans. But not on health care.,warren has lots of plans but not on health care
Center,Watch cellist Yo-Yo Ma play for harmony at the US-Mexico border,watch cellist yo-yo ma play for harmony at the us-mexico border
Center,What to Cook: What to Cook This Week,what to cook: what to cook this week
Right,White House says Trump spoke to Libyan commander Haftar on Monday,white house says trump spoke to libyan commander haftar on monday
Left,Whoopi Goldberg Intervenes in Off-the-Rails Meghan McCain-Joy Behar Battle Over Immigration,whoopi goldberg intervenes in off-the-rails meghan mccain-joy behar battle over immigration
Left,With Jailed Asylum-Seekers on the Rise Detention Contractors Reap Profits,with jailed asylum-seekers on the rise detention contractors reap profits
Right,With Mueller Time a Flop Dems Run to Plans B and C,with mueller time a flop dems run to plans b and c
Right,Wokesters Go After Democrat Cartoonist For Objecting To Abortion,wokesters go after democrat cartoonist for objecting to abortion
Left,Your Kids Will Never Love Their Siblings Exactly the Way You Love Them,your kids will never love their siblings exactly the way you love them
Left,‘Girl bye!’: Watch CNN’s April Ryan tell Sarah Sanders off and mock her farewell party,girl bye: watch cnns april ryan tell sarah sanders off and mock her farewell party
Right,‘RIDICULOUS EXAMPLE OF A HUMAN’: Angel Dad Blasts Ocasio-Cortez,ridiculous example of a human: angel dad blasts ocasio-cortez
Left,‘Shell on Challenge’: The Viral Hoax Fooling Local News Into Thinking Teens Are Eating Plastic for Fun,shell on challenge: the viral hoax fooling local news into thinking teens are eating plastic for fun
Right,‘This is frightening’: Leftist thugs harass Candace Owens at University of Pennsylvania,this is frightening: leftist thugs harass candace owens at university of pennsylvania
Left,We’ve Got People: Ryan Grim on the Democratic Party Nancy Pelosi and 2020 Campaign,weve got people: ryan grim on the democratic party nancy pelosi and 2020 campaign
Left,Sanders & Warren Fight Republican Talking Point That Medicare for All Is About Reducing Coverage,sanders and warren fight republican talking point that medicare for all is about reducing coverage
Right,'Creepy Uncle Joe': Glenn Beck recounts Biden's long history of unwanted touching,creepy uncle joe glenn beck recounts biden's long history of unwanted touching
Left,Against the Great Man Theory of Historians,against the great man theory of historians
Left,Alabama Mayor Suggests Killing LGBTQ People Is Only Way to Fix Society’s Problems,alabama mayor suggests killing lgbtq people is only way to fix societys problems
Right,Californians Flood Gun Stores When Magazine Ban Is Lifted For One Week,californians flood gun stores when magazine ban is lifted for one week
Right,Crowd Boos Former Congressman Calling Ocasio-Cortez ‘Tea Party of the Left’,crowd boos former congressman calling ocasio-cortez tea party of the left
Left,Democrats Have Created an Electability Monster,democrats have created an electability monster
Center,Deputy charged with assaulting his 73-year-old mother has faced prior allegations of violence records show,deputy charged with assaulting his 73-year-old mother has faced prior allegations of violence records show
Center,Elizabeth Warren Unveiling Opioid Plan Says Sackler Name Should Come Off Harvard Buildings,elizabeth warren unveiling opioid plan says sackler name should come off harvard buildings
Center,Ex-president's son found not guilty in fatal car accident,ex-president's son found not guilty in fatal car accident
Left,Harvard Was Right to Fire Ron Sullivan,harvard was right to fire ron sullivan
Right,Idiot busted posing as officer after pulling over undercover cop,idiot busted posing as officer after pulling over undercover cop
Left,Ilene Chaiken: We’re Proclaiming Ourselves on ‘The L Word.’ That’s a Huge Part of Our Struggle and Celebration,ilene chaiken: were proclaiming ourselves on the l word thats a huge part of our struggle and celebration
Left,Kamala Harris Says She Was a Progressive Prosecutor. Her Record Says Otherwise.,kamala harris says she was a progressive prosecutor her record says otherwise
Left,Kirstjen Nielsen Was Heartless but Not Heartless Enough for Trump,kirstjen nielsen was heartless but not heartless enough for trump
Center,Lyon bomb suspect had pledged allegiance to IS,lyon bomb suspect had pledged allegiance to is
Center,Michigan couple who coerced disabled woman into prostitution sentenced,michigan couple who coerced disabled woman into prostitution sentenced
Left,Mueller (Allegedly) Found Child Porn on Phone of Lobbyist Who Set Up Trump-Russia Back Channel,mueller allegedly found child porn on phone of lobbyist who set up trump-russia back channel
Left,Mueller Reminds the Public: Trump Betrayed the United States,mueller reminds the public: trump betrayed the united states
Right,New Research Shows the European Union's Anti-GMO Rules Are Ridiculously Bad,new research shows the european union's anti-gmo rules are ridiculously bad
Center,Ohio State officials failed to act as doctor abused 177 athletes over nearly two decades,ohio state officials failed to act as doctor abused 177 athletes over nearly two decades
Right,Poll: Dem Support For John Bel Edwards Plummets After He Signs Abortion Bill,dem support for john bel edwards plummets after he signs abortion bill
Right,Saudi Arabia Is Trying To Execute And Possibly Crucify Teen Who Participated In Protest When He Was 10 Years Old: Report,saudi arabia is trying to execute and possibly crucify teen who participated in protest when he was 10 years old: report
Center,She Was Loyal to Chris Christie. Now She Faces Jail Time for Bridgegate.,she was loyal to chris christie now she faces jail time for bridgegate
Center,Sophie Turner Discusses Kit Harington Making More Money Than Her on Game of Thrones,sophie turner discusses kit harington making more money than her on game of thrones
Right,THREAD==> Byron York explains how Robert Mueller ‘exposed fatal flaw of Trump-Russia affair’,thread==> byron york explains how robert mueller exposed fatal flaw of trump-russia affair
Right,TIME cover picturing the Buttigieg ‘first family’ is a display of ‘heterosexuality without women’,time cover picturing the buttigieg first family is a display of heterosexuality without women
Left,Taylor Swift's Fans Boo Kamala Harris Over Braun Fundraiser,taylor swift's fans boo kamala harris over braun fundraiser
Center,The BJP’s threat to restrict Indian citizenship unmasks the ugliest side of nationalism,the bjps threat to restrict indian citizenship unmasks the ugliest side of nationalism
Left,The Labour Party’s Role in the Brexit Crisis,the labour partys role in the brexit crisis
Left,The Pentagon’s Top Ranks Have Been Empty for a Long Time. Now 1581 Problems Are Waiting to Be Solved.,the pentagons top ranks have been empty for a long time now 1581 problems are waiting to be solved
Left,The White House Sent the Weirdest Flag Day Tweet—and the Internet Can’t Stop Laughing,the white house sent the weirdest flag day tweetand the internet cant stop laughing
Center,The killer the piglet and other nicknames Chinese shoppers are giving luxury handbags,the killer the piglet and other nicknames chinese shoppers are giving luxury handbags
Right,This Belgian Nurse Watched Euthanasia Turn Pain Management Into A Death Prescription,this belgian nurse watched euthanasia turn pain management into a death prescription
Left,Trump Explains 'Nasty' Meghan Markle Comment But Basically Calls Her 'Nasty' Again,trump explains nasty meghan markle comment but basically calls her nasty again
Center,UCLA professor faces 219 years in prison for conspiring to send U.S. missile chips to China,ucla professor faces 219 years in prison for conspiring to send us missile chips to china
Right,Vatican Women Magazine’s Founder And Editorial Board Quit Claim Vatican Tried To Discredit Them,vatican women magazines founder and editorial board quit claim vatican tried to discredit them
Right,Video shows far-left activists storm ICE facility remove American flag — then raise Mexican flag,video shows far-left activists storm ice facility remove american flag  then raise mexican flag
Right,Virginia Beach gunman DeWayne Craddock quit job hours before massacre,virginia beach gunman dewayne craddock quit job hours before massacre
Right,Woman Who Was Allegedly Beaten At Dominican Resort Demanded $2.2M Before Going Public The Resort Said,woman who was allegedly beaten at dominican resort demanded 22m before going public the resort said
Left,a Contentious Constructive Debate on the Media and Political Humiliation from the Mueller Report,a contentious constructive debate on the media and political humiliation from the mueller report
Right,‘Great NOW the GOP is makin’ it rain’! AOC quick to blame Repubs for flooding gets SCHOOLED on how weather works,great now the gop is makin it rain aoc quick to blame repubs for flooding gets schooled on how weather works
Left,‘Italy’s Trump’ Launches a Nationalist Campaign to Destroy Europe,italys trump launches a nationalist campaign to destroy europe
Left,‘Three Peaks’: An Avalanche of Family Jealousies High in the Sky,three peaks: an avalanche of family jealousies high in the sky
Right,‘WE’RE TOO LATE’: Democrat Andrew Yang Takes Climate Hysteria To New Level,were too late: democrat andrew yang takes climate hysteria to new level
Left,As Joe Biden Hints at Presidential Run Andrew Cockburn Looks at His Disastrous Legislative Legacy,as joe biden hints at presidential run andrew cockburn looks at his disastrous legislative legacy
Center,'Biggest Fight Is Against The Clock' As Death Toll Rises From Cyclone Idai,biggest fight is against the clock as death toll rises from cyclone idai
Center,11000 Americans Will Die Waiting for Transplants This Year,11000 americans will die waiting for transplants this year
Center,16-Year-Olds Want a Vote. Fifty Years Ago So Did 18-Year-Olds.,16-year-olds want a vote fifty years ago so did 18-year-olds
Center,2020 candidates’ 404 pages ranked by cringe factor,2020 candidates 404 pages ranked by cringe factor
Right,70% Of Russians Approve Of Mass Murderer Joseph Stalin’s Impact On Country: Poll,70 percent of russians approve of mass murderer joseph stalins impact on country: poll
Left,A Generation Is Learning How to Strike,a generation is learning how to strike
Left,A Genuine Populist is Running for West Virginia Governor. His Donor Rolls Broke the State’s Campaign Finance Software.,a genuine populist is running for west virginia governor his donor rolls broke the states campaign finance software
Left,A Remote Australian Archipelago Is Home to Roughly 600 People and 414 Million Pieces of Trash,a remote australian archipelago is home to roughly 600 people and 414 million pieces of trash
Center,A Senator Wants to Have a Greater Impact. So He’s Leaving the Senate.,a senator wants to have a greater impact so hes leaving the senate
Center,A day at the beach could get a bit more expensive. L.A. County is voting on fee hikes,a day at the beach could get a bit more expensive la county is voting on fee hikes
Left,ABC News Poll Shows Support for Abortion Rights Ticking Up,abc news poll shows support for abortion rights ticking up
Center,ADW Capital Demands Public Strategic Alternatives Process Announces Its Own Public Investor Meeting to Discuss the Mismanagement of Select Interior Concepts and Encourages All Investors to Refrai...,adw capital demands public strategic alternatives process announces its own public investor meeting to discuss the mismanagement of select interior concepts and encourages all investors to refrai
Right,AOC Wants To Kill the Department of Homeland Security. Libertarians Have a Plan For That.,aoc wants to kill the department of homeland security libertarians have a plan for that
Left,Across the Country Progressives Are Pushing for Universal Rent Control — and New York Is Next,across the country progressives are pushing for universal rent control  and new york is next
Center,Acting Defense chief says he'll 'look into' reported request to move USS McCain out of Trump's sight,acting defense chief says he will look into reported request to move uss mccain out of trump's sight
Right,Activists Are Actually Trying to Get Rid of Straw Emojis Now,activists are actually trying to get rid of straw emojis now
Center,After 13 straight days of devastating tornadoes 39 million under severe weather threat,after 13 straight days of devastating tornadoes 39 million under severe weather threat
Center,After flood of meth-soaked letters hits O.C. jails sheriff announces crackdown,after flood of meth-soaked letters hits oc jails sheriff announces crackdown
Left,Amanda Knox Returns To Italy For First Time Since Being Freed From Prison In 2011,amanda knox returns to italy for first time since being freed from prison in 2011
Center,As Ebola Cases Rise in Congo the W.H.O. Declines to Issue Emergency Declaration,as ebola cases rise in congo the who declines to issue emergency declaration
Center,Baby Makes Excellent Use of His Foot to Eat Ice Cream and People Appreciate It,baby makes excellent use of his foot to eat ice cream and people appreciate it
Center,Before the double-dealing allegations there were red flags over $30-million DWP contract,before the double-dealing allegations there were red flags over 30-million dwp contract
Center,Boko Haram: A decade of terror explained,boko haram: a decade of terror explained
Right,Brickbat: It's a Gas Gas Gas,brickbat: it is a gas gas gas
Right,British Airlines flight hits extreme turbulence: 'Loads of people hitting the ceiling',british airlines flight hits extreme turbulence: loads of people hitting the ceiling
Center,British Airways suspends Cairo flights as security precaution,british airways suspends cairo flights as security precaution
Right,Burkina Faso Church Attack Leaves 6 Dead,burkina faso church attack leaves 6 dead
Center,Buttigieg eyes changing Washington's 'mesmerizing horror show',buttigieg eyes changing washington's mesmerizing horror show
Right,CNN’s Brian Stelter tweets cryptic ‘storm approaching’ gif on eve of Mueller report (and LMAO at the replies),cnns brian stelter tweets cryptic storm approaching gif on eve of mueller report and lmao at the replies
Center,CannTrust downgraded to underperform from buy at BofA Merrill Lynch,canntrust downgraded to underperform from buy at bofa merrill lynch
Left,Chart of the Day: The Probability of Recession Is Now 20%,chart of the day: the probability of recession is now 20 percent
Left,Check out the LSWA's Class 5A All-State Boys and Girls Basketball teams,check out the lswa's class 5a all-state boys and girls basketball teams
Center,Chicago’s Inspector General Finds the City’s Gang Database Is Riddled With Errors,chicagos inspector general finds the citys gang database is riddled with errors
Left,Chicago’s Police Accountability Office Fails a Major Test,chicagos police accountability office fails a major test
Center,Chile says opposition activist Leopoldo López and family have sought refuge in ambassador's residence in Venezuela,chile says opposition activist leopoldo lpez and family have sought refuge in ambassador's residence in venezuela
Right,China’s DJI plans to build drones in California amid U.S. security concern,chinas dji plans to build drones in california amid us security concern
Right,Chinese woman arrested at Trump’s Mar-a-Lago resort to remain in custody,chinese woman arrested at trumps mar-a-lago resort to remain in custody
Center,Column: At L.A. City Hall incompetence and corruption are close cousins,column: at la city hall incompetence and corruption are close cousins
Center,Cooking Dancing Hoping: A Day in the Life of a Smorgasburg Food Stall,cooking dancing hoping: a day in the life of a smorgasburg food stall
Center,Crypto miner Bitmain’s IPO plans at risk of being shelved,crypto miner bitmains ipo plans at risk of being shelved
Right,Daughter of Army vet who died at Dominican resort: Funeral home 'pressured' me to make a decision about my father's remains,daughter of army vet who died at dominican resort: funeral home pressured me to make a decision about my father's remains
Right,Dayton shooter Connor Betts fired at least 41 rounds in 30 seconds: cops,dayton shooter connor betts fired at least 41 rounds in 30 seconds: cops
Left,Democrats Ponder How to Avoid a Climate Debate,democrats ponder how to avoid a climate debate
Center,Drivers Can Get Cheaper Collision Car Insurance Following The Next Tips,drivers can get cheaper collision car insurance following the next tips
Center,EARTHQUAKE! American Humane Rescue Team Offers Tips to Keep Pets Safe Before During and After Earthquakes,earthquake american humane rescue team offers tips to keep pets safe before during and after earthquakes
Center,Earthquakes leaves dozens of homes unfit for living in Trona,earthquakes leaves dozens of homes unfit for living in trona
Center,Extraterrestrial Enthusiast Trains to Free Aliens From Area 51 With the Essential Workout Routine,extraterrestrial enthusiast trains to free aliens from area 51 with the essential workout routine
Right,Federal Reserve lowers interest rates for the first time since the 2008 recession,federal reserve lowers interest rates for the first time since the 2008 recession
Right,Fishermen find pieces of US drone shot down over Iran ambassador says,fishermen find pieces of us drone shot down over iran ambassador says
Left,Flooding in Baton Rouge: Streets closed cars stuck some buildings take on water,flooding in baton rouge: streets closed cars stuck some buildings take on water
Left,Former LSU DL Hammond native Ed Alexander gets shot at NFL with Seattle Seahawks,former lsu dl hammond native ed alexander gets shot at nfl with seattle seahawks
Center,French probes ultra-right plot to attack religious venue,french probes ultra-right plot to attack religious venue
Center,From Coldplay private shows to Ronaldo’s yacht here’s how Crazy Rich Indians holiday,from coldplay private shows to ronaldos yacht heres how crazy rich indians holiday
Left,GOP Rep: Immigrants Know Trump Is Serious About Border,gop rep: immigrants know trump is serious about border
Right,Georgia's Department of Public Health Is Going After a Charity That Feeds Hungry Kids for Using 'Uncertified' Kitchens,georgia's department of public health is going after a charity that feeds hungry kids for using uncertified kitchens
Left,Getting Poorer While Working Harder: The Cliff Effect,getting poorer while working harder: the cliff effect
Left,Ginni Thomas Plans New Conservative Supergroup to Protect President Trump,ginni thomas plans new conservative supergroup to protect president trump
Left,Hacked Emails Show GOP Demands on Border Security Were Crafted by Industry Lobbyists,hacked emails show gop demands on border security were crafted by industry lobbyists
Left,Here’s why AG Barr will have the last word on the Russia investigation — even after Mueller’s testimony,heres why ag barr will have the last word on the russia investigation  even after muellers testimony
Center,High winds wreak havoc on window washers outside high-rise,high winds wreak havoc on window washers outside high-rise
Right,Horror As Pendulum Ride At India Amusement Park Snaps,horror as pendulum ride at india amusement park snaps
Right,Hot take alert! David Hogg counters Mike Pence’s pro-#2A tweet with a reminder about what Jesus didn’t own,hot take alert david hogg counters mike pences pro-2a tweet with a reminder about what jesus didnt own
Right,Hours after mass escape migrants chant for food freedom,hours after mass escape migrants chant for food freedom
Left,House Majority Leader Steny Hoyer Is Facing a Primary Challenge,house majority leader steny hoyer is facing a primary challenge
Center,Howard Schultz takes a 'detour' in travels across America postponing any announcement on whether or not he'll actually run for president,howard schultz takes a detour in travels across america postponing any announcement on whether or not he will actually run for president
Left,Huckabee Says Sarah Sanders Running for Governor 'Could Happen',huckabee says sarah sanders running for governor could happen
Right,Hundreds evacuated after WWII-era bomb found in Germany,hundreds evacuated after wwii-era bomb found in germany
Left,ISIS Leader Abu Bakr al-Baghdadi Makes First Video Appearance In 5 Years,isis leader abu bakr al-baghdadi makes first video appearance in 5 years
Center,Ida B. Wells Society and ProPublica Announce the 2019 Data Institute,ida b wells society and propublica announce the 2019 data institute
Left,If Classrooms Are Free of Politics the Right Wing Will Grow,if classrooms are free of politics the right wing will grow
Right,Illinois Becomes 11th State to Legalize Weed,illinois becomes 11th state to legalize weed
Left,In Space Jam 2 LeBron Should Play for the Monstars,in space jam 2 lebron should play for the monstars
Center,India election 2019: Oldest voter explains why it's important to vote,india election 2019: oldest voter explains why it is important to vote
